ID_Guardia;ID_Encuestado;ID_Trabajo;Posee Guardias;Remuneracion;Porcentaje (bruto o neto)
580;1883;1883;;;
580;1884;1884;;;
581;1885;1885;S’?, pasiva;50000;Neto
582;1886;1886;S’?, pasiva;0;Porcentaje de mi sueldo bruto
582;1887;1887;;;
582;1888;1888;;;
583;1889;1889;S’?, pasiva;200000;Porcentaje de mi sueldo bruto
583;1890;1890;;;
583;1891;1891;;;
584;1892;1892;S’?, pasiva;200000;Neto
585;1893;1893;S’?, activa;14800;Neto
586;1894;1894;S’?, pasiva;0;Porcentaje de mi sueldo bruto
587;1895;1895;S’?, pasiva;0;Porcentaje de mi sueldo bruto
588;1896;1896;No;0;Porcentaje de mi sueldo bruto
588;1897;1897;;;
589;1898;1898;No;0;Bruto
589;1899;1899;;;
589;1900;1900;;;
590;1901;1901;S’?, pasiva;0;Porcentaje de mi sueldo bruto
591;1902;1902;No;0;Porcentaje de mi sueldo bruto
592;1903;1903;S’?, pasiva;0;Neto
592;1904;1904;;;
592;1905;1905;;;
592;1906;1906;;;
592;1907;1907;;;
592;1908;1908;;;
593;1909;1909;No;0;Porcentaje de mi sueldo bruto
593;1910;1910;;;
594;1911;1911;No;0;Bruto
594;1912;1912;;;
594;1913;1913;;;
594;1914;1914;;;
594;1915;1915;;;
594;1916;1916;;;
594;1917;1917;;;
594;1918;1918;;;
594;1919;1919;;;
595;1920;1920;No;0;Porcentaje de mi sueldo bruto
596;1921;1921;S’?, pasiva;0;Porcentaje de mi sueldo bruto
596;1922;1922;;;
597;1923;1923;No;0;Neto
597;1924;1924;;;
597;1925;1925;;;
597;1926;1926;;;
598;1927;1927;S’?, pasiva;17000;Neto
598;1928;1928;;;
599;1929;1929;No;0;Neto
599;1930;1930;;;
600;1931;1931;No;0;Porcentaje de mi sueldo bruto
601;1932;1932;S’?, pasiva;0;Porcentaje de mi sueldo bruto
601;1933;1933;;;
601;1934;1934;;;
601;1935;1935;;;
601;1936;1936;;;
602;1937;1937;No;0;Neto
602;1938;1938;;;
602;1939;1939;;;
602;1940;1940;;;
603;1941;1941;No;0;Neto
604;1942;1942;No;0;Porcentaje de mi sueldo bruto
604;1943;1943;;;
604;1944;1944;;;
604;1945;1945;;;
604;1946;1946;;;
605;1947;1947;No;0;Porcentaje de mi sueldo bruto
605;1948;1948;;;
605;1949;1949;;;
605;1950;1950;;;
605;1951;1951;;;
605;1952;1952;;;
605;1953;1953;;;
605;1954;1954;;;
606;1955;1955;S’?, pasiva;0;Porcentaje de mi sueldo bruto
607;1956;1956;No;0;Porcentaje de mi sueldo bruto
607;1957;1957;;;
607;1958;1958;;;
607;1959;1959;;;
607;1960;1960;;;
607;1961;1961;;;
608;1962;1962;S’?, pasiva;20000;Neto
609;1963;1963;No;0;Porcentaje de mi sueldo bruto
609;1964;1964;;;
610;1965;1965;S’?, pasiva;0;Porcentaje de mi sueldo bruto
610;1966;1966;;;
610;1967;1967;;;
610;1968;1968;;;
610;1969;1969;;;
611;1970;1970;No;0;Porcentaje de mi sueldo bruto
612;1971;1971;No;0;Porcentaje de mi sueldo bruto
613;1972;1972;No;0;Porcentaje de mi sueldo bruto
613;1973;1973;;;
614;1974;1974;S’?, activa;100;Porcentaje de mi sueldo bruto
615;1975;1975;S’?, pasiva;0;Neto
615;1976;1976;;;
615;1977;1977;;;
615;1978;1978;;;
616;1979;1979;No;0;Neto
616;1980;1980;;;
616;1981;1981;;;
616;1982;1982;;;
616;1983;1983;;;
617;1984;1984;S’?, pasiva;226000;Bruto
617;1985;1985;;;
617;1986;1986;;;
617;1987;1987;;;
617;1988;1988;;;
617;1989;1989;;;
618;1990;1990;No;0;Porcentaje de mi sueldo bruto
618;1991;1991;;;
618;1992;1992;;;
619;1993;1993;S’?, pasiva;300000;Bruto
619;1994;1994;;;
619;1995;1995;;;
620;1996;1996;No;0;Porcentaje de mi sueldo bruto
620;1997;1997;;;
620;1998;1998;;;
620;1999;1999;;;
620;2000;2000;;;
620;2001;2001;;;
621;2002;2002;No;0;Neto
621;2003;2003;;;
621;2004;2004;;;
622;2005;2005;No;0;Porcentaje de mi sueldo bruto
623;2006;2006;No;0;Porcentaje de mi sueldo bruto
623;2007;2007;;;
624;2008;2008;S’?, pasiva;0;Porcentaje de mi sueldo bruto
625;2009;2009;No;0;Porcentaje de mi sueldo bruto
625;2010;2010;;;
625;2011;2011;;;
625;2012;2012;;;
626;2013;2013;No;0;Porcentaje de mi sueldo bruto
627;2014;2014;No;0;Neto
627;2015;2015;;;
627;2016;2016;;;
628;2017;2017;No;0;Porcentaje de mi sueldo bruto
628;2018;2018;;;
629;2019;2019;S’?, pasiva;0;Bruto
630;2020;2020;S’?, pasiva;0;Neto
630;2021;2021;;;
630;2022;2022;;;
630;2023;2023;;;
630;2024;2024;;;
630;2025;2025;;;
631;2026;2026;S’?, pasiva;0;Porcentaje de mi sueldo bruto
631;2027;2027;;;
631;2028;2028;;;
631;2029;2029;;;
632;2030;2030;No;0;Porcentaje de mi sueldo bruto
633;2031;2031;No;0;Porcentaje de mi sueldo bruto
633;2032;2032;;;
633;2033;2033;;;
634;2034;2034;No;0;Porcentaje de mi sueldo bruto
634;2035;2035;;;
635;2036;2036;S’?, pasiva;0;Porcentaje de mi sueldo bruto
635;2037;2037;;;
635;2038;2038;;;
635;2039;2039;;;
635;2040;2040;;;
635;2041;2041;;;
635;2042;2042;;;
635;2043;2043;;;
636;2044;2044;No;0;Porcentaje de mi sueldo bruto
636;2045;2045;;;
636;2046;2046;;;
637;2047;2047;No;0;Porcentaje de mi sueldo bruto
637;2048;2048;;;
638;2049;2049;S’?, pasiva;0;Bruto
639;2050;2050;S’?, pasiva;0;Porcentaje de mi sueldo bruto
639;2051;2051;;;
639;2052;2052;;;
639;2053;2053;;;
639;2054;2054;;;
640;2055;2055;No;0;Bruto
640;2056;2056;;;
641;2057;2057;No;0;Porcentaje de mi sueldo bruto
641;2058;2058;;;
642;2059;2059;S’?, pasiva;50000;Bruto
643;2060;2060;S’?, activa;0;Porcentaje de mi sueldo bruto
643;2061;2061;;;
643;2062;2062;;;
644;2063;2063;No;0;Porcentaje de mi sueldo bruto
645;2064;2064;S’?, pasiva;0;Porcentaje de mi sueldo bruto
646;2065;2065;No;0;Porcentaje de mi sueldo bruto
646;2066;2066;;;
646;2067;2067;;;
646;2068;2068;;;
647;2069;2069;No;0;Porcentaje de mi sueldo bruto
647;2070;2070;;;
647;2071;2071;;;
647;2072;2072;;;
647;2073;2073;;;
647;2074;2074;;;
648;2075;2075;No;0;Porcentaje de mi sueldo bruto
648;2076;2076;;;
648;2077;2077;;;
648;2078;2078;;;
649;2079;2079;S’?, pasiva;1000000;Bruto
650;2080;2080;S’?, pasiva;0;Porcentaje de mi sueldo bruto
651;2081;2081;No;0;Porcentaje de mi sueldo bruto
652;2082;2082;S’?, pasiva;110000;Neto
653;2083;2083;S’?, pasiva;0;Porcentaje de mi sueldo bruto
653;2084;2084;;;
654;2085;2085;S’?, pasiva;0;Porcentaje de mi sueldo bruto
655;2086;2086;S’?, pasiva;150;Bruto
655;2087;2087;;;
655;2088;2088;;;
655;2089;2089;;;
655;2090;2090;;;
655;2091;2091;;;
655;2092;2092;;;
655;2093;2093;;;
655;2094;2094;;;
655;2095;2095;;;
656;2096;2096;No;0;Porcentaje de mi sueldo bruto
656;2097;2097;;;
656;2098;2098;;;
656;2099;2099;;;
656;2100;2100;;;
656;2101;2101;;;
656;2102;2102;;;
657;2103;2103;S’?, pasiva;0;Bruto
657;2104;2104;;;
658;2105;2105;S’?, pasiva;0;Porcentaje de mi sueldo bruto
658;2106;2106;;;
658;2107;2107;;;
658;2108;2108;;;
658;2109;2109;;;
659;2110;2110;S’?, pasiva;0;Porcentaje de mi sueldo bruto
659;2111;2111;;;
659;2112;2112;;;
659;2113;2113;;;
659;2114;2114;;;
659;2115;2115;;;
659;2116;2116;;;
659;2117;2117;;;
659;2118;2118;;;
660;2119;2119;No;0;Bruto
660;2120;2120;;;
660;2121;2121;;;
660;2122;2122;;;
660;2123;2123;;;
660;2124;2124;;;
660;2125;2125;;;
660;2126;2126;;;
661;2127;2127;S’?, pasiva;150000;Porcentaje de mi sueldo bruto
661;2128;2128;;;
662;2129;2129;S’?, pasiva;0;Porcentaje de mi sueldo bruto
663;2130;2130;S’?, pasiva;0;Porcentaje de mi sueldo bruto
664;2131;2131;S’?, pasiva;0;Bruto
664;2132;2132;;;
665;2133;2133;S’?, pasiva;0;Porcentaje de mi sueldo bruto
665;2134;2134;;;
666;2135;2135;No;0;Porcentaje de mi sueldo bruto
667;2136;2136;No;0;Porcentaje de mi sueldo bruto
667;2137;2137;;;
667;2138;2138;;;
668;2139;2139;S’?, pasiva;100000;Porcentaje de mi sueldo bruto
668;2140;2140;;;
668;2141;2141;;;
669;2142;2142;No;0;Porcentaje de mi sueldo bruto
669;2143;2143;;;
669;2144;2144;;;
670;2145;2145;S’?, pasiva;50000;Neto
670;2146;2146;;;
670;2147;2147;;;
671;2148;2148;S’?, pasiva;580810;Bruto
671;2149;2149;;;
671;2150;2150;;;
671;2151;2151;;;
671;2152;2152;;;
671;2153;2153;;;
672;2154;2154;S’?, activa;0;Porcentaje de mi sueldo bruto
672;2155;2155;;;
673;2156;2156;No;0;Porcentaje de mi sueldo bruto
673;2157;2157;;;
674;2158;2158;No;0;Porcentaje de mi sueldo bruto
674;2159;2159;;;
675;2160;2160;No;0;Porcentaje de mi sueldo bruto
676;2161;2161;No;0;Porcentaje de mi sueldo bruto
677;2162;2162;S’?, activa;600000;Bruto
677;2163;2163;;;
677;2164;2164;;;
678;2165;2165;No;0;Neto
678;2166;2166;;;
678;2167;2167;;;
678;2168;2168;;;
678;2169;2169;;;
679;2170;2170;No;0;Porcentaje de mi sueldo bruto
680;2171;2171;No;0;Porcentaje de mi sueldo bruto
680;2172;2172;;;
680;2173;2173;;;
680;2174;2174;;;
681;2175;2175;S’?, pasiva;781754;Bruto
681;2176;2176;;;
682;2177;2177;No;0;Porcentaje de mi sueldo bruto
682;2178;2178;;;
682;2179;2179;;;
682;2180;2180;;;
682;2181;2181;;;
683;2182;2182;S’?, pasiva;0;Porcentaje de mi sueldo bruto
683;2183;2183;;;
683;2184;2184;;;
684;2185;2185;No;0;Porcentaje de mi sueldo bruto
685;2186;2186;No;0;Porcentaje de mi sueldo bruto
685;2187;2187;;;
685;2188;2188;;;
686;2189;2189;No;0;Porcentaje de mi sueldo bruto
686;2190;2190;;;
686;2191;2191;;;
686;2192;2192;;;
686;2193;2193;;;
686;2194;2194;;;
687;2195;2195;No;0;Porcentaje de mi sueldo bruto
688;2196;2196;No;0;Porcentaje de mi sueldo bruto
688;2197;2197;;;
689;2198;2198;No;0;Porcentaje de mi sueldo bruto
690;2199;2199;No;0;Bruto
691;2200;2200;No;0;Porcentaje de mi sueldo bruto
692;2201;2201;No;0;Neto
692;2202;2202;;;
693;2203;2203;S’?, pasiva;32670;Bruto
693;2204;2204;;;
694;2205;2205;S’?, activa;0;Porcentaje de mi sueldo bruto
695;2206;2206;S’?, pasiva;0;Porcentaje de mi sueldo bruto
695;2207;2207;;;
696;2208;2208;No;0;Porcentaje de mi sueldo bruto
696;2209;2209;;;
697;2210;2210;S’?, pasiva;0;Porcentaje de mi sueldo bruto
698;2211;2211;No;0;Porcentaje de mi sueldo bruto
699;2212;2212;S’?, pasiva;2500;Neto
699;2213;2213;;;
700;2214;2214;No;0;Porcentaje de mi sueldo bruto
701;2215;2215;S’?, pasiva;0;Porcentaje de mi sueldo bruto
701;2216;2216;;;
701;2217;2217;;;
701;2218;2218;;;
702;2219;2219;No;0;Bruto
702;2220;2220;;;
703;2221;2221;No;0;Porcentaje de mi sueldo bruto
703;2222;2222;;;
703;2223;2223;;;
704;2224;2224;S’?, activa;0;Porcentaje de mi sueldo bruto
705;2225;2225;S’?, pasiva;0;Neto
705;2226;2226;;;
706;2227;2227;No;0;Neto
707;2228;2228;No;0;Porcentaje de mi sueldo bruto
708;2229;2229;S’?, activa;0;Bruto
709;2230;2230;No;0;Porcentaje de mi sueldo bruto
710;2231;2231;No;0;Neto
711;2232;2232;No;0;Neto
712;2233;2233;S’?, activa;0;Porcentaje de mi sueldo bruto
712;2234;2234;;;
713;2235;2235;No;0;Porcentaje de mi sueldo bruto
713;2236;2236;;;
713;2237;2237;;;
713;2238;2238;;;
714;2239;2239;S’?, activa;20000;Neto
714;2240;2240;;;
715;2241;2241;No;0;Neto
715;2242;2242;;;
716;2243;2243;S’?, pasiva;0;Neto
716;2244;2244;;;
716;2245;2245;;;
716;2246;2246;;;
716;2247;2247;;;
716;2248;2248;;;
717;2249;2249;No;0;Porcentaje de mi sueldo bruto
717;2250;2250;;;
718;2251;2251;S’?, activa;0;Neto
718;2252;2252;;;
718;2253;2253;;;
718;2254;2254;;;
718;2255;2255;;;
719;2256;2256;No;0;Porcentaje de mi sueldo bruto
720;2257;2257;S’?, pasiva;0;Porcentaje de mi sueldo bruto
720;2258;2258;;;
720;2259;2259;;;
721;2260;2260;No;0;Porcentaje de mi sueldo bruto
721;2261;2261;;;
721;2262;2262;;;
722;2263;2263;No;0;Bruto
722;2264;2264;;;
722;2265;2265;;;
722;2266;2266;;;
722;2267;2267;;;
722;2268;2268;;;
722;2269;2269;;;
722;2270;2270;;;
722;2271;2271;;;
723;2272;2272;No;0;Porcentaje de mi sueldo bruto
723;2273;2273;;;
723;2274;2274;;;
723;2275;2275;;;
723;2276;2276;;;
723;2277;2277;;;
723;2278;2278;;;
723;2279;2279;;;
724;2280;2280;No;0;Bruto
724;2281;2281;;;
724;2282;2282;;;
724;2283;2283;;;
724;2284;2284;;;
725;2285;2285;No;0;Porcentaje de mi sueldo bruto
726;2286;2286;S’?, pasiva;0;Bruto
726;2287;2287;;;
727;2288;2288;S’?, pasiva;260000;Bruto
728;2289;2289;No;0;Porcentaje de mi sueldo bruto
728;2290;2290;;;
729;2291;2291;S’?, pasiva;160000;Bruto
730;2292;2292;S’?, pasiva;0;Neto
730;2293;2293;;;
731;2294;2294;No;0;Porcentaje de mi sueldo bruto
731;2295;2295;;;
731;2296;2296;;;
732;2297;2297;S’?, activa;0;Porcentaje de mi sueldo bruto
732;2298;2298;;;
733;2299;2299;S’?, pasiva;210000;Bruto
733;2300;2300;;;
733;2301;2301;;;
734;2302;2302;No;0;Bruto
734;2303;2303;;;
735;2304;2304;No;0;Porcentaje de mi sueldo bruto
735;2305;2305;;;
735;2306;2306;;;
735;2307;2307;;;
735;2308;2308;;;
735;2309;2309;;;
736;2310;2310;S’?, pasiva;0;Porcentaje de mi sueldo bruto
736;2311;2311;;;
736;2312;2312;;;
736;2313;2313;;;
737;2314;2314;S’?, pasiva;0;Bruto
738;2315;2315;S’?, pasiva;750000;Bruto
739;2316;2316;No;0;Neto
740;2317;2317;No;0;Porcentaje de mi sueldo bruto
741;2318;2318;S’?, pasiva;0;Neto
742;2319;2319;No;0;Porcentaje de mi sueldo bruto
743;2320;2320;No;0;Porcentaje de mi sueldo bruto
743;2321;2321;;;
743;2322;2322;;;
743;2323;2323;;;
743;2324;2324;;;
743;2325;2325;;;
743;2326;2326;;;
743;2327;2327;;;
743;2328;2328;;;
744;2329;2329;S’?, pasiva;0;Neto
744;2330;2330;;;
744;2331;2331;;;
745;2332;2332;S’?, pasiva;0;Porcentaje de mi sueldo bruto
745;2333;2333;;;
745;2334;2334;;;
746;2335;2335;No;0;Porcentaje de mi sueldo bruto
746;2336;2336;;;
747;2337;2337;No;0;Porcentaje de mi sueldo bruto
747;2338;2338;;;
747;2339;2339;;;
747;2340;2340;;;
747;2341;2341;;;
748;2342;2342;S’?, activa;400000;Neto
748;2343;2343;;;
748;2344;2344;;;
748;2345;2345;;;
748;2346;2346;;;
748;2347;2347;;;
749;2348;2348;No;0;Porcentaje de mi sueldo bruto
750;2349;2349;No;0;Porcentaje de mi sueldo bruto
750;2350;2350;;;
750;2351;2351;;;
750;2352;2352;;;
750;2353;2353;;;
750;2354;2354;;;
750;2355;2355;;;
750;2356;2356;;;
750;2357;2357;;;
750;2358;2358;;;
750;2359;2359;;;
751;2360;2360;No;0;Bruto
752;2361;2361;No;0;Porcentaje de mi sueldo bruto
752;2362;2362;;;
752;2363;2363;;;
753;2364;2364;No;0;Neto
753;2365;2365;;;
753;2366;2366;;;
753;2367;2367;;;
753;2368;2368;;;
754;2369;2369;No;0;Porcentaje de mi sueldo bruto
754;2370;2370;;;
754;2371;2371;;;
754;2372;2372;;;
754;2373;2373;;;
754;2374;2374;;;
754;2375;2375;;;
755;2376;2376;No;0;Neto
755;2377;2377;;;
755;2378;2378;;;
755;2379;2379;;;
755;2380;2380;;;
755;2381;2381;;;
755;2382;2382;;;
755;2383;2383;;;
756;2384;2384;S’?, pasiva;150000;Bruto
756;2385;2385;;;
757;2386;2386;No;0;Porcentaje de mi sueldo bruto
757;2387;2387;;;
757;2388;2388;;;
758;2389;2389;S’?, pasiva;0;Porcentaje de mi sueldo bruto
758;2390;2390;;;
758;2391;2391;;;
758;2392;2392;;;
759;2393;2393;S’?, pasiva;75000;Porcentaje de mi sueldo bruto
760;2394;2394;No;0;Porcentaje de mi sueldo bruto
760;2395;2395;;;
760;2396;2396;;;
760;2397;2397;;;
760;2398;2398;;;
760;2399;2399;;;
760;2400;2400;;;
760;2401;2401;;;
761;2402;2402;No;0;Porcentaje de mi sueldo bruto
762;2403;2403;No;0;Porcentaje de mi sueldo bruto
762;2404;2404;;;
763;2405;2405;No;0;Porcentaje de mi sueldo bruto
763;2406;2406;;;
763;2407;2407;;;
763;2408;2408;;;
763;2409;2409;;;
763;2410;2410;;;
763;2411;2411;;;
763;2412;2412;;;
763;2413;2413;;;
763;2414;2414;;;
764;2415;2415;No;0;Porcentaje de mi sueldo bruto
764;2416;2416;;;
764;2417;2417;;;
764;2418;2418;;;
764;2419;2419;;;
764;2420;2420;;;
764;2421;2421;;;
764;2422;2422;;;
764;2423;2423;;;
764;2424;2424;;;
764;2425;2425;;;
765;2426;2426;No;0;Bruto
765;2427;2427;;;
765;2428;2428;;;
765;2429;2429;;;
765;2430;2430;;;
765;2431;2431;;;
765;2432;2432;;;
765;2433;2433;;;
766;2434;2434;No;0;Bruto
767;2435;2435;S’?, pasiva;250;Porcentaje de mi sueldo bruto
768;2436;2436;S’?, activa;1000;Bruto
768;2437;2437;;;
768;2438;2438;;;
768;2439;2439;;;
768;2440;2440;;;
768;2441;2441;;;
768;2442;2442;;;
769;2443;2443;S’?, pasiva;0;Neto
769;2444;2444;;;
770;2445;2445;No;0;Neto
771;2446;2446;No;0;Porcentaje de mi sueldo bruto
772;2447;2447;S’?, pasiva;0;Porcentaje de mi sueldo bruto
773;2448;2448;No;0;Neto
774;2449;2449;S’?, pasiva;0;Bruto
775;2450;2450;No;0;Neto
775;2451;2451;;;
775;2452;2452;;;
775;2453;2453;;;
776;2454;2454;No;0;Porcentaje de mi sueldo bruto
776;2455;2455;;;
777;2456;2456;S’?, pasiva;250000;Bruto
777;2457;2457;;;
778;2458;2458;No;0;Porcentaje de mi sueldo bruto
778;2459;2459;;;
779;2460;2460;S’?, pasiva;200000;Neto
780;2461;2461;No;0;Porcentaje de mi sueldo bruto
780;2462;2462;;;
780;2463;2463;;;
781;2464;2464;No;0;Neto
781;2465;2465;;;
782;2466;2466;S’?, pasiva;0;Porcentaje de mi sueldo bruto
782;2467;2467;;;
782;2468;2468;;;
782;2469;2469;;;
783;2470;2470;S’?, activa;0;Porcentaje de mi sueldo bruto
784;2471;2471;No;0;Porcentaje de mi sueldo bruto
784;2472;2472;;;
785;2473;2473;S’?, pasiva;0;Bruto
785;2474;2474;;;
785;2475;2475;;;
786;2476;2476;No;0;Porcentaje de mi sueldo bruto
786;2477;2477;;;
787;2478;2478;S’?, activa;150000;Bruto
787;2479;2479;;;
787;2480;2480;;;
787;2481;2481;;;
788;2482;2482;No;0;Porcentaje de mi sueldo bruto
789;2483;2483;No;0;Neto
789;2484;2484;;;
790;2485;2485;S’?, pasiva;0;Porcentaje de mi sueldo bruto
790;2486;2486;;;
790;2487;2487;;;
790;2488;2488;;;
791;2489;2489;No;0;Porcentaje de mi sueldo bruto
792;2490;2490;S’?, pasiva;0;Porcentaje de mi sueldo bruto
792;2491;2491;;;
793;2492;2492;S’?, pasiva;0;Porcentaje de mi sueldo bruto
793;2493;2493;;;
793;2494;2494;;;
793;2495;2495;;;
793;2496;2496;;;
793;2497;2497;;;
794;2498;2498;No;0;Porcentaje de mi sueldo bruto
794;2499;2499;;;
794;2500;2500;;;
794;2501;2501;;;
795;2502;2502;No;0;Porcentaje de mi sueldo bruto
795;2503;2503;;;
796;2504;2504;No;0;Bruto
796;2505;2505;;;
796;2506;2506;;;
796;2507;2507;;;
797;2508;2508;No;0;Neto
798;2509;2509;S’?, pasiva;110000;Bruto
798;2510;2510;;;
798;2511;2511;;;
799;2512;2512;No;0;Neto
799;2513;2513;;;
799;2514;2514;;;
800;2515;2515;S’?, pasiva;0;Neto
801;2516;2516;S’?, pasiva;75;Bruto
802;2517;2517;No;0;Bruto
803;2518;2518;No;0;Porcentaje de mi sueldo bruto
804;2519;2519;S’?, pasiva;0;Bruto
805;2520;2520;No;0;Porcentaje de mi sueldo bruto
805;2521;2521;;;
805;2522;2522;;;
805;2523;2523;;;
805;2524;2524;;;
805;2525;2525;;;
806;2526;2526;No;0;Porcentaje de mi sueldo bruto
807;2527;2527;No;0;Porcentaje de mi sueldo bruto
807;2528;2528;;;
807;2529;2529;;;
808;2530;2530;S’?, activa;0;Porcentaje de mi sueldo bruto
808;2531;2531;;;
808;2532;2532;;;
808;2533;2533;;;
808;2534;2534;;;
809;2535;2535;No;0;Porcentaje de mi sueldo bruto
809;2536;2536;;;
809;2537;2537;;;
809;2538;2538;;;
809;2539;2539;;;
809;2540;2540;;;
809;2541;2541;;;
809;2542;2542;;;
809;2543;2543;;;
809;2544;2544;;;
810;2545;2545;No;0;Porcentaje de mi sueldo bruto
810;2546;2546;;;
811;2547;2547;No;0;Porcentaje de mi sueldo bruto
812;2548;2548;S’?, activa;30000;Neto
812;2549;2549;;;
813;2550;2550;No;0;Porcentaje de mi sueldo bruto
813;2551;2551;;;
814;2552;2552;No;0;Porcentaje de mi sueldo bruto
815;2553;2553;S’?, pasiva;0;Porcentaje de mi sueldo bruto
815;2554;2554;;;
816;2555;2555;No;0;Neto
817;2556;2556;No;0;Neto
817;2557;2557;;;
818;2558;2558;No;0;Porcentaje de mi sueldo bruto
818;2559;2559;;;
818;2560;2560;;;
819;2561;2561;No;0;Porcentaje de mi sueldo bruto
820;2562;2562;No;0;Porcentaje de mi sueldo bruto
820;2563;2563;;;
821;2564;2564;No;0;Porcentaje de mi sueldo bruto
821;2565;2565;;;
822;2566;2566;S’?, pasiva;400000;Bruto
822;2567;2567;;;
823;2568;2568;No;0;Neto
823;2569;2569;;;
824;2570;2570;No;0;Neto
824;2571;2571;;;
824;2572;2572;;;
824;2573;2573;;;
825;2574;2574;No;0;Bruto
825;2575;2575;;;
825;2576;2576;;;
825;2577;2577;;;
825;2578;2578;;;
825;2579;2579;;;
826;2580;2580;No;0;Porcentaje de mi sueldo bruto
826;2581;2581;;;
826;2582;2582;;;
826;2583;2583;;;
827;2584;2584;No;0;Bruto
828;2585;2585;No;0;Neto
828;2586;2586;;;
828;2587;2587;;;
829;2588;2588;S’?, activa;0;Bruto
829;2589;2589;;;
829;2590;2590;;;
830;2591;2591;No;0;Neto
831;2592;2592;No;0;Neto
832;2593;2593;No;0;Porcentaje de mi sueldo bruto
833;2594;2594;S’?, pasiva;160000;Neto
833;2595;2595;;;
833;2596;2596;;;
834;2597;2597;No;0;Neto
834;2598;2598;;;
835;2599;2599;No;0;Porcentaje de mi sueldo bruto
835;2600;2600;;;
835;2601;2601;;;
835;2602;2602;;;
836;2603;2603;No;0;Porcentaje de mi sueldo bruto
836;2604;2604;;;
837;2605;2605;No;0;Porcentaje de mi sueldo bruto
837;2606;2606;;;
838;2607;2607;No;0;Porcentaje de mi sueldo bruto
838;2608;2608;;;
838;2609;2609;;;
838;2610;2610;;;
838;2611;2611;;;
839;2612;2612;No;0;Porcentaje de mi sueldo bruto
840;2613;2613;No;0;Porcentaje de mi sueldo bruto
840;2614;2614;;;
841;2615;2615;No;0;Neto
841;2616;2616;;;
841;2617;2617;;;
841;2618;2618;;;
841;2619;2619;;;
842;2620;2620;No;0;Neto
842;2621;2621;;;
843;2622;2622;S’?, pasiva;0;Porcentaje de mi sueldo bruto
844;2623;2623;No;0;Porcentaje de mi sueldo bruto
845;2624;2624;S’?, pasiva;0;Neto
845;2625;2625;;;
845;2626;2626;;;
845;2627;2627;;;
845;2628;2628;;;
845;2629;2629;;;
846;2630;2630;No;0;Neto
846;2631;2631;;;
846;2632;2632;;;
847;2633;2633;S’?, pasiva;350000;Bruto
847;2634;2634;;;
847;2635;2635;;;
847;2636;2636;;;
847;2637;2637;;;
847;2638;2638;;;
847;2639;2639;;;
847;2640;2640;;;
847;2641;2641;;;
847;2642;2642;;;
848;2643;2643;S’?, pasiva;14000;Neto
848;2644;2644;;;
848;2645;2645;;;
849;2646;2646;S’?, pasiva;0;Porcentaje de mi sueldo bruto
850;2647;2647;No;0;Porcentaje de mi sueldo bruto
850;2648;2648;;;
850;2649;2649;;;
851;2650;2650;No;0;Porcentaje de mi sueldo bruto
851;2651;2651;;;
851;2652;2652;;;
851;2653;2653;;;
851;2654;2654;;;
852;2655;2655;No;0;Neto
853;2656;2656;No;0;Neto
853;2657;2657;;;
854;2658;2658;No;0;Porcentaje de mi sueldo bruto
854;2659;2659;;;
854;2660;2660;;;
854;2661;2661;;;
855;2662;2662;No;0;Porcentaje de mi sueldo bruto
855;2663;2663;;;
856;2664;2664;No;0;Bruto
857;2665;2665;No;0;Neto
857;2666;2666;;;
858;2667;2667;S’?, pasiva;0;Neto
858;2668;2668;;;
859;2669;2669;No;0;Porcentaje de mi sueldo bruto
859;2670;2670;;;
859;2671;2671;;;
859;2672;2672;;;
859;2673;2673;;;
859;2674;2674;;;
859;2675;2675;;;
859;2676;2676;;;
859;2677;2677;;;
859;2678;2678;;;
859;2679;2679;;;
859;2680;2680;;;
860;2681;2681;S’?, pasiva;160000;Bruto
860;2682;2682;;;
861;2683;2683;S’?, pasiva;27000;Neto
861;2684;2684;;;
861;2685;2685;;;
861;2686;2686;;;
861;2687;2687;;;
861;2688;2688;;;
861;2689;2689;;;
862;2690;2690;No;0;Porcentaje de mi sueldo bruto
862;2691;2691;;;
862;2692;2692;;;
862;2693;2693;;;
863;2694;2694;S’?, pasiva;0;Neto
863;2695;2695;;;
864;2696;2696;No;0;Porcentaje de mi sueldo bruto
865;2697;2697;No;0;Porcentaje de mi sueldo bruto
865;2698;2698;;;
865;2699;2699;;;
866;2700;2700;No;0;Porcentaje de mi sueldo bruto
866;2701;2701;;;
867;2702;2702;No;0;Porcentaje de mi sueldo bruto
868;2703;2703;No;0;Porcentaje de mi sueldo bruto
869;2704;2704;No;0;Porcentaje de mi sueldo bruto
869;2705;2705;;;
869;2706;2706;;;
869;2707;2707;;;
869;2708;2708;;;
870;2709;2709;No;0;Bruto
871;2710;2710;No;0;Neto
872;2711;2711;No;0;Porcentaje de mi sueldo bruto
872;2712;2712;;;
872;2713;2713;;;
872;2714;2714;;;
873;2715;2715;No;0;Bruto
874;2716;2716;S’?, activa;0;Neto
874;2717;2717;;;
875;2718;2718;No;0;Neto
876;2719;2719;No;0;Neto
877;2720;2720;No;0;Neto
878;2721;2721;No;0;Porcentaje de mi sueldo bruto
879;2722;2722;No;0;Porcentaje de mi sueldo bruto
879;2723;2723;;;
879;2724;2724;;;
879;2725;2725;;;
879;2726;2726;;;
